,category,accession,file_index
13683,plant,NW_009353466.1,1
13684,plant,NW_009353467.1,1
13685,plant,NW_009353468.1,1
13686,plant,NW_009353469.1,1
13687,plant,NW_009353470.1,1
13688,plant,NW_009353471.1,1
13689,plant,NW_009353472.1,1
13690,plant,NW_009353473.1,1
13691,plant,NW_009353474.1,1
13692,plant,NW_009353475.1,1
13693,plant,NW_009353476.1,1
13694,plant,NW_009353477.1,1
13695,plant,NW_009353478.1,1
13696,plant,NW_009353479.1,1
13697,plant,NW_009353480.1,1
13698,plant,NW_009353481.1,1
13699,plant,NW_009353483.1,1
13700,plant,NW_009353484.1,1
13701,plant,NW_009353485.1,1
13702,plant,NW_009353486.1,1
13703,plant,NW_009353487.1,1
13704,plant,NW_009353488.1,1
13705,plant,NW_009353489.1,1
13706,plant,NW_009353490.1,1
13707,plant,NW_009353491.1,1
13708,plant,NW_009353492.1,1
13709,plant,NW_009353493.1,1
13710,plant,NW_009353494.1,1
13711,plant,NW_009353495.1,1
13712,plant,NW_009353496.1,1
13713,plant,NW_009353497.1,1
13714,plant,NW_009353498.1,1
13715,plant,NW_009353499.1,1
13716,plant,NW_009353500.1,1
13717,plant,NW_009353501.1,1
13718,plant,NW_009353502.1,1
13719,plant,NW_009353503.1,1
13720,plant,NW_009353505.1,1
13721,plant,NW_009353506.1,1
13722,plant,NW_009353507.1,1
13723,plant,NW_009353508.1,1
13724,plant,NW_009353509.1,1
13725,plant,NW_009353510.1,1
13726,plant,NW_009353511.1,1
13727,plant,NW_009353512.1,1
13728,plant,NW_009353513.1,1
13729,plant,NW_009353516.1,1
13730,plant,NW_009353517.1,1
13731,plant,NW_009353518.1,1
13732,plant,NW_009353519.1,1
13733,plant,NW_009353520.1,1
13734,plant,NW_009353521.1,1
13735,plant,NW_009353522.1,1
13736,plant,NW_009353523.1,1
13737,plant,NW_009353524.1,1
13738,plant,NW_009353525.1,1
13739,plant,NW_009353526.1,1
13740,plant,NW_009353527.1,1
13741,plant,NW_009353528.1,1
13742,plant,NW_009353529.1,1
13743,plant,NW_009353530.1,1
13744,plant,NW_009353531.1,1
13745,plant,NW_009353532.1,1
13746,plant,NW_009353533.1,1
13747,plant,NW_009353534.1,1
13748,plant,NW_009353535.1,1
13749,plant,NW_009353536.1,1
13750,plant,NW_009353537.1,1
13751,plant,NW_009353538.1,1
13752,plant,NW_009353539.1,1
13753,plant,NW_009353540.1,1
13754,plant,NW_009353541.1,1
13755,plant,NW_009353542.1,1
13756,plant,NW_009353543.1,1
13757,plant,NW_009353544.1,1
13758,plant,NW_009353545.1,1
13759,plant,NW_009353546.1,1
13760,plant,NW_009353547.1,1
13761,plant,NW_009353548.1,1
13762,plant,NW_009353549.1,1
13763,plant,NW_009353550.1,1
13764,plant,NW_009353551.1,1
13765,plant,NW_009353552.1,1
13766,plant,NW_009353553.1,1
13767,plant,NW_009353554.1,1
13768,plant,NW_009353555.1,1
13769,plant,NW_009353556.1,1
13770,plant,NW_009353557.1,1
13771,plant,NW_009353558.1,1
13772,plant,NW_009353560.1,1
13773,plant,NW_009353561.1,1
13774,plant,NW_009353562.1,1
13775,plant,NW_009353563.1,1
13776,plant,NW_009353564.1,1
13777,plant,NW_009353565.1,1
13778,plant,NW_009353567.1,1
13779,plant,NW_009353568.1,1
13780,plant,NW_009353569.1,1
13781,plant,NW_009353571.1,1
13782,plant,NW_009353572.1,1
13783,plant,NW_009353573.1,1
13784,plant,NW_009353574.1,1
13785,plant,NW_009353575.1,1
13786,plant,NW_009353576.1,1
13787,plant,NW_009353577.1,1
13788,plant,NW_009353578.1,1
13789,plant,NW_009353579.1,1
13790,plant,NW_009353580.1,1
13791,plant,NW_009353582.1,1
13792,plant,NW_009353583.1,1
13793,plant,NW_009353584.1,1
13794,plant,NW_009353585.1,1
13795,plant,NW_009353586.1,1
13796,plant,NW_009353587.1,1
13797,plant,NW_009353588.1,1
13798,plant,NW_009353589.1,1
13799,plant,NW_009353590.1,1
13800,plant,NW_009353591.1,1
13801,plant,NW_009353592.1,1
13802,plant,NW_009353593.1,1
13803,plant,NW_009353594.1,1
13804,plant,NW_009353595.1,1
13805,plant,NW_009353596.1,1
13806,plant,NW_009353598.1,1
13807,plant,NW_009353599.1,1
13808,plant,NW_009353600.1,1
13809,plant,NW_009353601.1,1
13810,plant,NW_009353602.1,1
13811,plant,NW_009353603.1,1
13812,plant,NW_009353604.1,1
13813,plant,NW_009353605.1,1
13814,plant,NW_009353606.1,1
13815,plant,NW_009353607.1,1
13816,plant,NW_009353608.1,1
13817,plant,NW_009353609.1,1
13818,plant,NW_009353610.1,1
13819,plant,NW_009353611.1,1
13820,plant,NW_009353612.1,1
13821,plant,NW_009353613.1,1
13822,plant,NW_009353614.1,1
13823,plant,NW_009353616.1,1
13824,plant,NW_009353617.1,1
13825,plant,NW_009353618.1,1
13826,plant,NW_009353619.1,1
13827,plant,NW_009353620.1,1
13828,plant,NW_009353621.1,1
13829,plant,NW_009353622.1,1
13830,plant,NW_009353623.1,1
13831,plant,NW_009353624.1,1
13832,plant,NW_009353625.1,1
13833,plant,NW_009353627.1,1
13834,plant,NW_009353628.1,1
13835,plant,NW_009353629.1,1
13836,plant,NW_009353630.1,1
13837,plant,NW_009353631.1,1
13838,plant,NW_009353632.1,1
13839,plant,NW_009353633.1,1
13840,plant,NW_009353634.1,1
13841,plant,NW_009353635.1,1
13842,plant,NW_009353636.1,1
13843,plant,NW_009353638.1,1
13844,plant,NW_009353639.1,1
13845,plant,NW_009353640.1,1
13846,plant,NW_009353641.1,1
13847,plant,NW_009353642.1,1
13848,plant,NW_009353643.1,1
13849,plant,NW_009353644.1,1
13850,plant,NW_009353645.1,1
13851,plant,NW_009353646.1,1
13852,plant,NW_009353647.1,1
13853,plant,NW_009353648.1,1
13854,plant,NW_009353649.1,1
13855,plant,NW_009353650.1,1
13856,plant,NW_009353651.1,1
13857,plant,NW_009353652.1,1
13858,plant,NW_009353653.1,1
13859,plant,NW_009353654.1,1
13860,plant,NW_009353655.1,1
13861,plant,NW_009353656.1,1
13862,plant,NW_009353657.1,1
13863,plant,NW_009353658.1,1
13864,plant,NW_009353659.1,1
13865,plant,NW_009353660.1,1
13866,plant,NW_009353661.1,1
13867,plant,NW_009353662.1,1
13868,plant,NW_009353663.1,1
13869,plant,NW_009353664.1,1
13870,plant,NW_009353665.1,1
13871,plant,NW_009353666.1,1
13872,plant,NW_009353667.1,1
13873,plant,NW_009353668.1,1
13874,plant,NW_009353669.1,1
13875,plant,NW_009353670.1,1
13876,plant,NW_009353671.1,1
13877,plant,NW_009353672.1,1
13878,plant,NW_009353673.1,1
13879,plant,NW_009353674.1,1
13880,plant,NW_009353675.1,1
13881,plant,NW_009353676.1,1
13882,plant,NW_009353677.1,1
13883,plant,NW_009353678.1,1
13884,plant,NW_009353679.1,1
13885,plant,NW_009353680.1,1
13886,plant,NW_009353681.1,1
13887,plant,NW_009353682.1,1
13888,plant,NW_009353683.1,1
13889,plant,NW_009353684.1,1
13890,plant,NW_009353685.1,1
13891,plant,NW_009353686.1,1
13892,plant,NW_009353687.1,1
13893,plant,NW_009353689.1,1
13894,plant,NW_009353690.1,1
13895,plant,NW_009353691.1,1
13896,plant,NW_009353692.1,1
13897,plant,NW_009353694.1,1
13898,plant,NW_009353695.1,1
13899,plant,NW_009353696.1,1
13900,plant,NW_009353697.1,1
13901,plant,NW_009353698.1,1
13902,plant,NW_009353699.1,1
13903,plant,NW_009353700.1,1
13904,plant,NW_009353701.1,1
13905,plant,NW_009353702.1,1
13906,plant,NW_009353703.1,1
13907,plant,NW_009353704.1,1
13908,plant,NW_009353705.1,1
13909,plant,NW_009353706.1,1
13910,plant,NW_009353707.1,1
13911,plant,NW_009353708.1,1
13912,plant,NW_009353709.1,1
13913,plant,NW_009353710.1,1
13914,plant,NW_009353711.1,1
13915,plant,NW_009353712.1,1
13916,plant,NW_009353713.1,1
13917,plant,NW_009353714.1,1
13918,plant,NW_009353716.1,1
13919,plant,NW_009353717.1,1
13920,plant,NW_009353718.1,1
13921,plant,NW_009353719.1,1
13922,plant,NW_009353720.1,1
13923,plant,NW_009353721.1,1
13924,plant,NW_009353722.1,1
13925,plant,NW_009353723.1,1
13926,plant,NW_009353724.1,1
13927,plant,NW_009353725.1,1
13928,plant,NW_009353726.1,1
13929,plant,NW_009353727.1,1
13930,plant,NW_009353728.1,1
13931,plant,NW_009353729.1,1
13932,plant,NW_009353730.1,1
13933,plant,NW_009353731.1,1
13934,plant,NW_009353732.1,1
13935,plant,NW_009353733.1,1
13936,plant,NW_009353734.1,1
13937,plant,NW_009353735.1,1
13938,plant,NW_009353736.1,1
13939,plant,NW_009353737.1,1
13940,plant,NW_009353738.1,1
13941,plant,NW_009353739.1,1
13942,plant,NW_009353740.1,1
13943,plant,NW_009353741.1,1
13944,plant,NW_009353742.1,1
13945,plant,NW_009353743.1,1
13946,plant,NW_009353744.1,1
13947,plant,NW_009353745.1,1
13948,plant,NW_009353746.1,1
13949,plant,NW_009353748.1,1
13950,plant,NW_009353749.1,1
13951,plant,NW_009353750.1,1
13952,plant,NW_009353751.1,1
13953,plant,NW_009353752.1,1
13954,plant,NW_009353753.1,1
13955,plant,NW_009353754.1,1
13956,plant,NW_009353755.1,1
13957,plant,NW_009353756.1,1
13958,plant,NW_009353757.1,1
13959,plant,NW_009353758.1,1
13960,plant,NW_009353760.1,1
13961,plant,NW_009353761.1,1
13962,plant,NW_009353762.1,1
13963,plant,NW_009353763.1,1
13964,plant,NW_009353764.1,1
13965,plant,NW_009353765.1,1
13966,plant,NW_009353766.1,1
13967,plant,NW_009353767.1,1
13968,plant,NW_009353768.1,1
13969,plant,NW_009353769.1,1
13970,plant,NW_009353771.1,1
13971,plant,NW_009353772.1,1
13972,plant,NW_009353773.1,1
13973,plant,NW_009353774.1,1
13974,plant,NW_009353775.1,1
13975,plant,NW_009353776.1,1
13976,plant,NW_009353777.1,1
13977,plant,NW_009353778.1,1
13978,plant,NW_009353779.1,1
13979,plant,NW_009353780.1,1
13980,plant,NW_009353782.1,1
13981,plant,NW_009353783.1,1
13982,plant,NW_009353784.1,1
13983,plant,NW_009353785.1,1
13984,plant,NW_009353786.1,1
13985,plant,NW_009353787.1,1
13986,plant,NW_009353788.1,1
13987,plant,NW_009353789.1,1
13988,plant,NW_009353790.1,1
13989,plant,NW_009353791.1,1
13990,plant,NW_009353793.1,1
13991,plant,NW_009353794.1,1
13992,plant,NW_009353795.1,1
13993,plant,NW_009353796.1,1
13994,plant,NW_009353797.1,1
13995,plant,NW_009353798.1,1
13996,plant,NW_009353799.1,1
13997,plant,NW_009353800.1,1
13998,plant,NW_009353801.1,1
13999,plant,NW_009353802.1,1
14000,plant,NW_009353803.1,1
14001,plant,NW_009353804.1,1
14002,plant,NW_009353805.1,1
14003,plant,NW_009353806.1,1
14004,plant,NW_009353807.1,1
14005,plant,NW_009353808.1,1
14006,plant,NW_009353809.1,1
14007,plant,NW_009353810.1,1
14008,plant,NW_009353811.1,1
14009,plant,NW_009353812.1,1
14010,plant,NW_009353813.1,1
14011,plant,NW_009353814.1,1
14012,plant,NW_009353816.1,1
14013,plant,NW_009353817.1,1
14014,plant,NW_009353818.1,1
14015,plant,NW_009353819.1,1
14016,plant,NW_009353820.1,1
14017,plant,NW_009353821.1,1
14018,plant,NW_009353822.1,1
14019,plant,NW_009353823.1,1
14020,plant,NW_009353824.1,1
14021,plant,NW_009353825.1,1
14022,plant,NW_009353827.1,1
14023,plant,NW_009353828.1,1
14024,plant,NW_009353829.1,1
14025,plant,NW_009353831.1,1
14026,plant,NW_009353832.1,1
14027,plant,NW_009353833.1,1
14028,plant,NW_009353834.1,1
14029,plant,NW_009353835.1,1
14030,plant,NW_009353836.1,1
14031,plant,NW_009353838.1,1
14032,plant,NW_009353839.1,1
14033,plant,NW_009353840.1,1
14034,plant,NW_009353841.1,1
14035,plant,NW_009353842.1,1
14036,plant,NW_009353843.1,1
14037,plant,NW_009353844.1,1
14038,plant,NW_009353845.1,1
14039,plant,NW_009353846.1,1
14040,plant,NW_009353847.1,1
14041,plant,NW_009353849.1,1
14042,plant,NW_009353850.1,1
14043,plant,NW_009353851.1,1
14044,plant,NW_009353852.1,1
14045,plant,NW_009353853.1,1
14046,plant,NW_009353854.1,1
14047,plant,NW_009353855.1,1
14048,plant,NW_009353856.1,1
14049,plant,NW_009353857.1,1
14050,plant,NW_009353858.1,1
14051,plant,NW_009353859.1,1
14052,plant,NW_009353860.1,1
14053,plant,NW_009353861.1,1
14054,plant,NW_009353862.1,1
14055,plant,NW_009353863.1,1
14056,plant,NW_009353864.1,1
14057,plant,NW_009353865.1,1
14058,plant,NW_009353866.1,1
14059,plant,NW_009353867.1,1
14060,plant,NW_009353868.1,1
14061,plant,NW_009353869.1,1
14062,plant,NW_009353870.1,1
14063,plant,NW_009353871.1,1
14064,plant,NW_009353872.1,1
14065,plant,NW_009353873.1,1
14066,plant,NW_009353874.1,1
14067,plant,NW_009353875.1,1
14068,plant,NW_009353876.1,1
14069,plant,NW_009353877.1,1
14070,plant,NW_009353878.1,1
14071,plant,NW_009353879.1,1
14072,plant,NW_009353880.1,1
14073,plant,NW_009353881.1,1
14074,plant,NW_009353882.1,1
14075,plant,NW_009353883.1,1
14076,plant,NW_009353884.1,1
14077,plant,NW_009353885.1,1
14078,plant,NW_009353886.1,1
14079,plant,NW_009353887.1,1
14080,plant,NW_009353888.1,1
14081,plant,NW_009353889.1,1
14082,plant,NW_009353890.1,1
14083,plant,NW_009353891.1,1
14084,plant,NW_009353892.1,1
14085,plant,NW_009353893.1,1
14086,plant,NW_009353894.1,1
14087,plant,NW_009353895.1,1
14088,plant,NW_009353896.1,1
14089,plant,NW_009353897.1,1
14090,plant,NW_009353898.1,1
14091,plant,NW_009353899.1,1
14092,plant,NW_009353900.1,1
14093,plant,NW_009353901.1,1
14094,plant,NW_009353902.1,1
14095,plant,NW_009353903.1,1
14096,plant,NW_009353904.1,1
14097,plant,NW_009353905.1,1
14098,plant,NW_009353906.1,1
14099,plant,NW_009353907.1,1
14100,plant,NW_009353908.1,1
14101,plant,NW_009353909.1,1
14102,plant,NW_009353910.1,1
14103,plant,NW_009353911.1,1
14104,plant,NW_009353912.1,1
14105,plant,NW_009353913.1,1
14106,plant,NW_009353916.1,1
14107,plant,NW_009353917.1,1
14108,plant,NW_009353918.1,1
14109,plant,NW_009353919.1,1
14110,plant,NW_009353920.1,1
14111,plant,NW_009353921.1,1
14112,plant,NW_009353922.1,1
14113,plant,NW_009353923.1,1
14114,plant,NW_009353924.1,1
14115,plant,NW_009353925.1,1
14116,plant,NW_009353926.1,1
14117,plant,NW_009353927.1,1
14118,plant,NW_009353928.1,1
14119,plant,NW_009353929.1,1
14120,plant,NW_009353930.1,1
14121,plant,NW_009353931.1,1
14122,plant,NW_009353932.1,1
14123,plant,NW_009353933.1,1
14124,plant,NW_009353934.1,1
14125,plant,NW_009353935.1,1
14126,plant,NW_009353936.1,1
14127,plant,NW_009353937.1,1
14128,plant,NW_009353938.1,1
14129,plant,NW_009353939.1,1
14130,plant,NW_009353940.1,1
14131,plant,NW_009353942.1,1
14132,plant,NW_009353943.1,1
14133,plant,NW_009353944.1,1
14134,plant,NW_009353945.1,1
14135,plant,NW_009353946.1,1
14136,plant,NW_009353947.1,1
14137,plant,NW_009353948.1,1
14138,plant,NW_009353949.1,1
14139,plant,NW_009353950.1,1
14140,plant,NW_009353951.1,1
14141,plant,NW_009353952.1,1
14142,plant,NW_009353953.1,1
14143,plant,NW_009353954.1,1
14144,plant,NW_009353955.1,1
14145,plant,NW_009353956.1,1
14146,plant,NW_009353957.1,1
14147,plant,NW_009353960.1,1
14148,plant,NW_009353961.1,1
14149,plant,NW_009353962.1,1
14150,plant,NW_009353963.1,1
14151,plant,NW_009353964.1,1
14152,plant,NW_009353965.1,1
14153,plant,NW_009353966.1,1
14154,plant,NW_009353967.1,1
14155,plant,NW_009353968.1,1
14156,plant,NW_009353969.1,1
14157,plant,NW_009353971.1,1
14158,plant,NW_009353972.1,1
14159,plant,NW_009353973.1,1
14160,plant,NW_009353974.1,1
14161,plant,NW_009353975.1,1
14162,plant,NW_009353976.1,1
14163,plant,NW_009353977.1,1
14164,plant,NW_009353978.1,1
14165,plant,NW_009353979.1,1
14166,plant,NW_009353982.1,1
14167,plant,NW_009353983.1,1
14168,plant,NW_009353984.1,1
14169,plant,NW_009353985.1,1
14170,plant,NW_009353986.1,1
14171,plant,NW_009353987.1,1
14172,plant,NW_009353988.1,1
14173,plant,NW_009353989.1,1
14174,plant,NW_009353990.1,1
14175,plant,NW_009353991.1,1
14176,plant,NW_009353992.1,1
14177,plant,NW_009353993.1,1
14178,plant,NW_009353994.1,1
14179,plant,NW_009353995.1,1
14180,plant,NW_009353996.1,1
14181,plant,NW_009353997.1,1
14182,plant,NW_009353998.1,1
14183,plant,NW_009353999.1,1
14184,plant,NW_009354000.1,1
14185,plant,NW_009354001.1,1
14186,plant,NW_009354002.1,1
14187,plant,NW_009354004.1,1
14188,plant,NW_009354005.1,1
14189,plant,NW_009354006.1,1
14190,plant,NW_009354007.1,1
14191,plant,NW_009354008.1,1
14192,plant,NW_009354009.1,1
14193,plant,NW_009354010.1,1
14194,plant,NW_009354011.1,1
14195,plant,NW_009354012.1,1
14196,plant,NW_009354013.1,1
14197,plant,NW_009354015.1,1
14198,plant,NW_009354016.1,1
14199,plant,NW_009354017.1,1
14200,plant,NW_009354018.1,1
14201,plant,NW_009354019.1,1
14202,plant,NW_009354020.1,1
14203,plant,NW_009354021.1,1
14204,plant,NW_009354022.1,1
14205,plant,NW_009354023.1,1
14206,plant,NW_009354024.1,1
14207,plant,NW_009354027.1,1
14208,plant,NW_009354029.1,1
14209,plant,NW_009354030.1,1
14210,plant,NW_009354031.1,1
14211,plant,NW_009354032.1,1
14212,plant,NW_009354033.1,1
14213,plant,NW_009354034.1,1
14214,plant,NW_009354035.1,1
14215,plant,NW_009354036.1,1
14216,plant,NW_009354038.1,1
14217,plant,NW_009354039.1,1
14218,plant,NW_009354040.1,1
14219,plant,NW_009354041.1,1
14220,plant,NW_009354042.1,1
14221,plant,NW_009354043.1,1
14222,plant,NW_009354044.1,1
14223,plant,NW_009354045.1,1
14224,plant,NW_009354046.1,1
14225,plant,NW_009354047.1,1
14226,plant,NW_009354049.1,1
14227,plant,NW_009354050.1,1
14228,plant,NW_009354051.1,1
14229,plant,NW_009354052.1,1
14230,plant,NW_009354053.1,1
14231,plant,NW_009354054.1,1
14232,plant,NW_009354055.1,1
14233,plant,NW_009354056.1,1
14234,plant,NW_009354057.1,1
14235,plant,NW_009354058.1,1
14236,plant,NW_009354060.1,1
14237,plant,NW_009354061.1,1
14238,plant,NW_009354062.1,1
14239,plant,NW_009354063.1,1
14240,plant,NW_009354064.1,1
14241,plant,NW_009354065.1,1
14242,plant,NW_009354066.1,1
14243,plant,NW_009354067.1,1
14244,plant,NW_009354068.1,1
14245,plant,NW_009354069.1,1
14246,plant,NW_009354070.1,1
14247,plant,NW_009354071.1,1
14248,plant,NW_009354072.1,1
14249,plant,NW_009354073.1,1
14250,plant,NW_009354074.1,1
14251,plant,NW_009354075.1,1
14252,plant,NW_009354076.1,1
14253,plant,NW_009354077.1,1
14254,plant,NW_009354078.1,1
14255,plant,NW_009354079.1,1
14256,plant,NW_009354080.1,1
14257,plant,NW_009354081.1,1
14258,plant,NW_009354082.1,1
14259,plant,NW_009354083.1,1
14260,plant,NW_009354084.1,1
14261,plant,NW_009354085.1,1
14262,plant,NW_009354086.1,1
14263,plant,NW_009354087.1,1
14264,plant,NW_009354088.1,1
14265,plant,NW_009354089.1,1
14266,plant,NW_009354090.1,1
14267,plant,NW_009354091.1,1
14268,plant,NW_009354092.1,1
14269,plant,NW_009354093.1,1
14270,plant,NW_009354094.1,1
14271,plant,NW_009354095.1,1
14272,plant,NW_009354096.1,1
14273,plant,NW_009354097.1,1
14274,plant,NW_009354098.1,1
14275,plant,NW_009354099.1,1
14276,plant,NW_009354100.1,1
14277,plant,NW_009354101.1,1
14278,plant,NW_009354102.1,1
14279,plant,NW_009354103.1,1
14280,plant,NW_009354104.1,1
14281,plant,NW_009354105.1,1
14282,plant,NW_009354106.1,1
14283,plant,NW_009354107.1,1
14284,plant,NW_009354108.1,1
14285,plant,NW_009354109.1,1
14286,plant,NW_009354110.1,1
14287,plant,NW_009354111.1,1
14288,plant,NW_009354112.1,1
14289,plant,NW_009354113.1,1
14290,plant,NW_009354115.1,1
14291,plant,NW_009354116.1,1
14292,plant,NW_009354117.1,1
14293,plant,NW_009354118.1,1
14294,plant,NW_009354119.1,1
14295,plant,NW_009354120.1,1
14296,plant,NW_009354121.1,1
14297,plant,NW_009354122.1,1
14298,plant,NW_009354123.1,1
14299,plant,NW_009354124.1,1
14300,plant,NW_009354125.1,1
14301,plant,NW_009354126.1,1
14302,plant,NW_009354127.1,1
14303,plant,NW_009354128.1,1
14304,plant,NW_009354129.1,1
14305,plant,NW_009354130.1,1
14306,plant,NW_009354131.1,1
14307,plant,NW_009354132.1,1
14308,plant,NW_009354133.1,1
14309,plant,NW_009354134.1,1
14310,plant,NW_009354135.1,1
14311,plant,NW_009354136.1,1
14312,plant,NW_009354137.1,1
14313,plant,NW_009354138.1,1
14314,plant,NW_009354139.1,1
14315,plant,NW_009354140.1,1
14316,plant,NW_009354141.1,1
14317,plant,NW_009354142.1,1
14318,plant,NW_009354143.1,1
14319,plant,NW_009354144.1,1
14320,plant,NW_009354145.1,1
14321,plant,NW_009354146.1,1
14322,plant,NW_009354147.1,1
14323,plant,NW_009354148.1,1
14324,plant,NW_009354149.1,1
14325,plant,NW_009354150.1,1
14326,plant,NW_009354151.1,1
14327,plant,NW_009354152.1,1
14328,plant,NW_009354153.1,1
14329,plant,NW_009354154.1,1
14330,plant,NW_009354155.1,1
14331,plant,NW_009354156.1,1
14332,plant,NW_009354157.1,1
14333,plant,NW_009354159.1,1
14334,plant,NW_009354160.1,1
14335,plant,NW_009354161.1,1
14336,plant,NW_009354163.1,1
14337,plant,NW_009354164.1,1
14338,plant,NW_009354165.1,1
14339,plant,NW_009354166.1,1
14340,plant,NW_009354167.1,1
14341,plant,NW_009354168.1,1
14342,plant,NW_009354169.1,1
14343,plant,NW_009354170.1,1
14344,plant,NW_009354171.1,1
14345,plant,NW_009354172.1,1
14346,plant,NW_009354173.1,1
14347,plant,NW_009354174.1,1
14348,plant,NW_009354175.1,1
14349,plant,NW_009354176.1,1
14350,plant,NW_009354177.1,1
14351,plant,NW_009354178.1,1
14352,plant,NW_009354179.1,1
14353,plant,NW_009354180.1,1
14354,plant,NW_009354181.1,1
14355,plant,NW_009354182.1,1
14356,plant,NW_009354183.1,1
14357,plant,NW_009354184.1,1
14358,plant,NW_009354185.1,1
14359,plant,NW_009354186.1,1
14360,plant,NW_009354187.1,1
14361,plant,NW_009354188.1,1
14362,plant,NW_009354189.1,1
14363,plant,NW_009354190.1,1
14364,plant,NW_009354191.1,1
14365,plant,NW_009354192.1,1
14366,plant,NW_009354193.1,1
14367,plant,NW_009354194.1,1
14368,plant,NW_009354195.1,1
14369,plant,NW_009354196.1,1
14370,plant,NW_009354197.1,1
14371,plant,NW_009354198.1,1
14372,plant,NW_009354199.1,1
14373,plant,NW_009354200.1,1
14374,plant,NW_009354201.1,1
14375,plant,NW_009354202.1,1
14376,plant,NW_009354203.1,1
14377,plant,NW_009354204.1,1
14378,plant,NW_009354205.1,1
14379,plant,NW_009354207.1,1
14380,plant,NW_009354208.1,1
14381,plant,NW_009354209.1,1
14382,plant,NW_009354210.1,1
14383,plant,NW_009354211.1,1
14384,plant,NW_009354212.1,1
14385,plant,NW_009354213.1,1
14386,plant,NW_009354214.1,1
14387,plant,NW_009354215.1,1
14388,plant,NW_009354216.1,1
14389,plant,NW_009354217.1,1
14390,plant,NW_009354218.1,1
14391,plant,NW_009354219.1,1
14392,plant,NW_009354220.1,1
14393,plant,NW_009354221.1,1
14394,plant,NW_009354222.1,1
14395,plant,NW_009354223.1,1
14396,plant,NW_009354224.1,1
14397,plant,NW_009354225.1,1
14398,plant,NW_009354226.1,1
14399,plant,NW_009354227.1,1
14400,plant,NW_009354228.1,1
14401,plant,NW_009354229.1,1
14402,plant,NW_009354230.1,1
14403,plant,NW_009354231.1,1
14404,plant,NW_009354232.1,1
14405,plant,NW_009354233.1,1
14406,plant,NW_009354234.1,1
14407,plant,NW_009354235.1,1
14408,plant,NW_009354237.1,1
14409,plant,NW_009354238.1,1
14410,plant,NW_009354239.1,1
14411,plant,NW_009354240.1,1
14412,plant,NW_009354241.1,1
